Cation,Anion,target,Cation_Organic,Anion_Organic,both_Organic,only_one_Organic
Cn1cc[n+](CCO)c1,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,5.16e-05,True,True,True,False
Cn1cc[n+](CCO)c1,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,9.57e-05,True,True,True,False
COCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.64,True,True,True,False
COCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.8,True,True,True,False
CN(C)CCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.1,True,True,True,False
Cn1cc[n+](CCCO)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
Cn1cc[n+](CCCO)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
Cn1cc[n+](CCCO)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
Cn1cc[n+](CCCO)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
Cn1cc[n+](CCCO)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
Cn1cc[n+](CCCO)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
Cn1cc[n+](CCCO)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.6,True,True,True,False
COCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.2,True,True,True,False
Cn1cc[n+](CCCCO)c1,O=C([O-])/C=C/c1ccccc1,9.27,True,True,True,False
Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,8.0,True,True,True,False
CCOC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.6,True,True,True,False
C=CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.55,True,True,True,False
C=CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.63,True,True,True,False
CCn1cc[n+](Cc2ccccc2)c1,CCOS(=O)(=O)[O-],14.08,True,True,True,False
CCn1cc[n+](Cc2ccccc2)c1,CCOS(=O)(=O)[O-],10.37,True,True,True,False
Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.31,True,True,True,False
Cn1cc[n+](Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.33,True,True,True,False
Cn1cc[n+](Cc2ccccc2)c1,COS(=O)(=O)[O-],16.96,True,True,True,False
Cn1cc[n+](Cc2ccccc2)c1,COS(=O)(=O)[O-],14.13,True,True,True,False
CCCC[n+]1ccn(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.85,True,True,True,False
CCCC[n+]1ccn(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.92,True,True,True,False
CCCC[n+]1ccn(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.76,True,True,True,False
CCCC[n+]1ccn(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,5.64,True,True,True,False
CCCC[n+]1ccn(CC)c1,CCOS(=O)(=O)[O-],8.5,True,True,True,False
CCCC[n+]1ccn(CC)c1,CCOS(=O)(=O)[O-],13.08,True,True,True,False
CCCC[n+]1ccn(C)c1,COCCOCCOS(=O)(=O)[O-],1.4,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2.071,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.64,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,4.34,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.02754,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.07546,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.01489,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,0.1,True,True,True,False
CCCC[n+]1ccn(C)c1,C[C@H](O)C(=O)[O-],19.16,True,True,True,False
CCCC[n+]1ccn(C)c1,C[C@H](O)C(=O)[O-],33.65,True,True,True,False
CCCC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,1.55,True,True,True,False
CCCC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,1.9,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],32.78,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],37.82,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],20.17,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],80.69,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],284.11,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],130.05,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],123.58,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],9.721,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],0.555,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(=O)[O-],5.2,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.81,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.38,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.9,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,5.24,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,21.7,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.1,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,12.16,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.88,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.88,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.17,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.366,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,5.25,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.5,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.26,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.11,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.48,True,True,True,False
CCCC[n+]1ccn(C)c1,FC(F)(F)[N-]C(F)(F)F,0.15,True,True,True,False
CCCC[n+]1ccn(C)c1,O=C([O-])C=Cc1ccccc1,10.32,True,True,True,False
CCCC[n+]1ccn(C)c1,NCC(=O)[O-],16.31,True,True,True,False
CCCC[n+]1ccn(C)c1,NCC(=O)[O-],22.34,True,True,True,False
CCCC[n+]1ccn(C)c1,C[C@H](N)C(=O)[O-],19.35,True,True,True,False
CCCC[n+]1ccn(C)c1,C[C@H](N)C(=O)[O-],30.23,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(C)[C@H](N)C(=O)[O-],16.86,True,True,True,False
CCCC[n+]1ccn(C)c1,CC(C)[C@H](N)C(=O)[O-],25.18,True,True,True,False
CCCC[n+]1ccn(C)c1,CS(=O)(=O)[O-],3.2,True,True,True,False
CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],20.46,True,True,True,False
CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],23.34,True,True,True,False
CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],1.7,True,True,True,False
CCCC[n+]1ccn(C)c1,CO*CCO*S(=O)(=O)[O-],1.1,True,True,True,False
CCCC[n+]1ccn(C)c1,CCCCCCCCOS(=O)(=O)[O-],1.7,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.64,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.2,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.274,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,4.22,True,True,True,False
CCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,1.0,True,True,True,False
CCCC[n+]1ccn(C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,NCC(=O)[O-],0.19,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,NCCCC[C@H](N)C(=O)[O-],1.9,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.015,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.006,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.04,True,True,True,False
CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.025,True,True,True,False
CCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.1633,True,True,True,False
CCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2388,True,True,True,False
CC[n+]1ccn(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.87,True,True,True,False
CC[n+]1ccn(C)c1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.001122,True,True,True,False
CC[n+]1ccn(C)c1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.02427,True,True,True,False
CC[n+]1ccn(C)c1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.02999,True,True,True,False
CC[n+]1ccn(C)c1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000269,True,True,True,False
CC[n+]1ccn(C)c1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.006366,True,True,True,False
CC[n+]1ccn(C)c1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000853,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.166,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3548,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.07834,True,True,True,False
CC[n+]1ccn(C)c1,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1,0.01,True,True,True,False
CC[n+]1ccn(C)c1,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1,0.01,True,True,True,False
CC[n+]1ccn(C)c1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,0.86,True,True,True,False
CC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,1.39,True,True,True,False
CC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,5.97,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],150.88,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],146.76,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],72.5,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],178.25,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],651.6,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],271.01,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],174.6,True,True,True,False
CC[n+]1ccn(C)c1,CC(=O)[O-],46.0,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.22,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.13,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.64,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.07,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.64,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.19,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.3,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.39,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.82,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.1,True,True,True,False
CC[n+]1ccn(C)c1,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.68,True,True,True,False
CC[n+]1ccn(C)c1,O=C([O-])/C=C/c1ccccc1,12.16,True,True,True,False
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC,25.6,True,True,True,False
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC,47.55,True,True,True,False
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC,34.11,True,True,True,False
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC,29.88,True,True,True,False
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC,14.98,True,True,True,False
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC,8.42,True,True,True,False
CC[n+]1ccn(C)c1,CCOP(=O)([O-])OCC,7.13,True,True,True,False
CC[n+]1ccn(C)c1,COP(=O)([O-])OC,30.5,True,True,True,False
CC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-],20.82,True,True,True,False
CC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-],8.5,True,True,True,False
CC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-],44.11,True,True,True,False
CC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-],13.6,True,True,True,False
CC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-],8.5,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,8.8,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,5.28,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.149,True,True,True,False
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,11.8,True,True,True,False
CC[n+]1ccn(C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.01,True,True,True,False
CC[n+]1ccn(C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCCCCC[n+]1ccn(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
CCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
CCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.017,True,True,True,False
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,0.002,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.015,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.741,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.606,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.178,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,2.0,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=C([O-])c1ccccc1O,1.96,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.643,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.18,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.074,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.118,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.043,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,0.56,True,True,True,False
CCCCCC[n+]1ccn(C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCCCC[n+]1ccn(C)c1,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,0.05,True,True,True,False
CCCCCC[n+]1ccn(C)c1,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
C=Cn1cc[n+](CCCCCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.209,True,True,True,False
C=Cn1cc[n+](CCCCCCCCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.091,True,True,True,False
CCCCOC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2.2659,True,True,True,False
CCCCOC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.34373,True,True,True,False
CCOC(=O)[C@H]([NH3+])Cc1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.57689,True,True,True,False
CCOC(=O)[C@H]([NH3+])Cc1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.2765,True,True,True,False
CCOC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,3.64164,True,True,True,False
CCOC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.28026,True,True,True,False
CCOC(=O)[C@H]([NH3+])CC(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,6.51145,True,True,True,False
CCOC(=O)[C@H]([NH3+])CC(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.55946,True,True,True,False
CC(C)OC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2.57175,True,True,True,False
CC(C)OC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.25852,True,True,True,False
COC(=O)[C@H]([NH3+])Cc1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.24514,True,True,True,False
COC(=O)[C@H]([NH3+])Cc1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2.38651,True,True,True,False
CCCOC(=O)[C@H]([NH3+])Cc1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.42664,True,True,True,False
CCCOC(=O)[C@H]([NH3+])Cc1ccccc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.7168,True,True,True,False
CCCOC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,3.00949,True,True,True,False
CCCOC(=O)[C@H]([NH3+])C(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.6689,True,True,True,False
CCCOC(=O)[C@H]([NH3+])CC(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2.39764,True,True,True,False
CCCOC(=O)[C@H]([NH3+])CC(C)C,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2.00242,True,True,True,False
CCCCOC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,0.992,True,True,True,False
CCCCOC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,1.927,True,True,True,False
CCOC(=O)[C@@H]([NH3+])Cc1ccccc1,O=C([O-])c1ccccc1O,3.205,True,True,True,False
CCOC(=O)[C@@H]([NH3+])Cc1ccccc1,O=C([O-])c1ccccc1O,6.639,True,True,True,False
CCOC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,2.471,True,True,True,False
CCOC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,2.118,True,True,True,False
CCOC(=O)[C@@H]([NH3+])CC(C)C,O=C([O-])c1ccccc1O,3.007,True,True,True,False
CCOC(=O)[C@@H]([NH3+])CC(C)C,O=C([O-])c1ccccc1O,2.69,True,True,True,False
CC(C)OC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,2.213,True,True,True,False
CC(C)OC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,3.027,True,True,True,False
COC(=O)[C@@H]([NH3+])Cc1ccccc1,O=C([O-])c1ccccc1O,3.123,True,True,True,False
COC(=O)[C@@H]([NH3+])Cc1ccccc1,O=C([O-])c1ccccc1O,4.097,True,True,True,False
CCCOC(=O)[C@@H]([NH3+])Cc1ccccc1,O=C([O-])c1ccccc1O,1.917,True,True,True,False
CCCOC(=O)[C@@H]([NH3+])Cc1ccccc1,O=C([O-])c1ccccc1O,1.882,True,True,True,False
CCOC(=O)[C@@H]1CCC[NH2+]1,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)O)cc1,0.0515,True,True,True,False
CCOC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,18.3,True,True,True,False
CCOC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,44.8,True,True,True,False
CC(C)COC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,2.9,True,True,True,False
CC(C)COC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,15.2,True,True,True,False
CC(C)OC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,6.5,True,True,True,False
CC(C)OC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,33.4,True,True,True,False
COC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,17.6,True,True,True,False
COC(=O)[C@@H]1CCC[NH2+]1,O=C([O-])c1ccccc1O,38.9,True,True,True,False
CCCOC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,4.406,True,True,True,False
CCCOC(=O)[C@@H]([NH3+])C(C)C,O=C([O-])c1ccccc1O,1.682,True,True,True,False
CCOC(=O)CC([NH3+])C(=O)OCC,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)O)cc1,0.0525,True,True,True,False
C1CNC2=[N+](C1)CCC2,CC(=O)[O-],69.0,True,True,True,False
C1C[NH+]=C2CCCN2C1,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.072,True,True,True,False
C1C[NH+]=C2CCCN2C1,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.255,True,True,True,False
C1C[NH+]=C2CCCN2C1,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,6.14,True,True,True,False
C1C[NH+]=C2CCCN2C1,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.99,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
