Canonical SMILES,"CC50/IC50/EC50, mM",filename
CCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.01351,polycharged.csv
CCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.01076,polycharged.csv
CCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.0113,polycharged.csv
CCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.01433,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.01205,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.0105,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.04003,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.03381,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.038,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCC)c2)cc1.[I-].[I-],0.02694,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCC)c2)cc1.[I-].[I-],0.03008,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCC)c2)cc1.[I-].[I-],0.02982,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCC)c2)cc1.[I-].[I-],0.3,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.0443,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.03934,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.04036,polycharged.csv
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.08775,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.0923,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.1001,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.08222,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.09306,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.09621,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.007111,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.01009,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.01123,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.3,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.114,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.10819,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.10372,polycharged.csv
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.03348,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.02803,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.01941,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.3,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.03281,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.02019,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.01988,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.3,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCC)c2)cc1.[I-].[I-],0.05556,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCC)c2)cc1.[I-].[I-],0.06322,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCC)c2)cc1.[I-].[I-],0.06014,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCC)c2)cc1.[I-].[I-],0.3,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.03142,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.03262,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.03302,polycharged.csv
CCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.92,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.947,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.904,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,1.0,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.146,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.12478,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.11804,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.02624,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.02208,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.02613,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.3,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.4212,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3991,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3825,polycharged.csv
CCCCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,1.0,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.07854,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.07104,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.0745,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.3,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.04534,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.04272,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.0481,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.3,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCC)c2)cc1.[I-].[I-],0.0753,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCC)c2)cc1.[I-].[I-],0.06427,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCC)c2)cc1.[I-].[I-],0.0742,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCC)c2)cc1.[I-].[I-],0.3,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.06908,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.066,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.06124,polycharged.csv
CCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.03864,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.03852,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.0419,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.03571,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.02999,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.03917,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.3,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.03683,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.03804,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.03819,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.[I-].[I-],0.3,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.04205,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.04463,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.04682,polycharged.csv
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,0.3,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C1OC(C(O)CO)C([O-])=C1O.O=C1OC(C(O)CO)C([O-])=C1O,1.916611392,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C1OC(C(O)CO)C([O-])=C1O.O=C1OC(C(O)CO)C([O-])=C1O,1.036,polycharged.csv
CC(C)Cc1ccc(CC(=O)[O-])cc1.CC(C)Cc1ccc(CC(=O)[O-])cc1.N=C([NH3+])NCCCC[NH3+],1.649737711,polycharged.csv
CC(C)Cc1ccc(CC(=O)[O-])cc1.CC(C)Cc1ccc(CC(=O)[O-])cc1.N=C([NH3+])NCCCC[NH3+],2.206566932,polycharged.csv
N=C([NH3+])NCCCC[NH3+].NC(CCC(=O)O)C(=O)[O-].NC(CCC(=O)O)C(=O)[O-],7.197879609,polycharged.csv
N=C([NH3+])NCCCC[NH3+].NC(CCC(=O)O)C(=O)[O-].NC(CCC(=O)O)C(=O)[O-],4.011544352,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O,2.762,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O,2.039,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])CC(O)(CC(=O)O)C(=O)O.O=C([O-])CC(O)(CC(=O)O)C(=O)O,2.194522199,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])CC(O)(CC(=O)O)C(=O)O.O=C([O-])CC(O)(CC(=O)O)C(=O)O,1.695785709,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])c1cccc(O)c1.O=C([O-])c1cccc(O)c1,2.752484992,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])c1cccc(O)c1.O=C([O-])c1cccc(O)c1,5.520470426,polycharged.csv
N=C([NH3+])NCCCC[NH3+].[Cl-].[Cl-],9.606469401,polycharged.csv
N=C([NH3+])NCCCC[NH3+].[Cl-].[Cl-],8.686672247,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])c1cccnc1.O=C([O-])c1cccnc1,4.559602561,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=C([O-])c1cccnc1.O=C([O-])c1cccnc1,3.740230068,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=[N+]([O-])[O-].O=[N+]([O-])[O-],5.162555616,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=[N+]([O-])[O-].O=[N+]([O-])[O-],4.422605573,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=S(=O)([O-])[O-],5.96363955,polycharged.csv
N=C([NH3+])NCCCC[NH3+].O=S(=O)([O-])[O-],4.992903141,polycharged.csv
COc1cc(C[n+]2ccc(C)cc2C)cc(/C=N/c2nnc(/N=C/c3cc(C[n+]4ccc(C)cc4C)cc(OC)c3O)s2)c1O.[Cl-].[Cl-],0.00536,polycharged.csv
CS(=O)(=O)[O-].CS(=O)(=O)[O-].C[N+]1(Cc2cn(CCOCCOCCOCCOCCOCCn3cc(C[N+]4(C)CCCC4)nn3)nn2)CCCC1,0.533,polycharged.csv
C[N+]1(CCOCCOCCOCC[N+]2(C)CCCC2)CCCC1.[Cl-].[Cl-],10.0,polycharged.csv
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],0.0456,polycharged.csv
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],0.0453,polycharged.csv
CCCCCCCCCCC(CSCCSCC(CCCCCCCCCC)[n+]1ccccc1)[n+]1ccccc1.[Br-].[Br-],0.0157,polycharged.csv
CCCCCCCCCCCCCCC(CSCCSCC(CCCCCCCCCCCCCC)[n+]1ccccc1)[n+]1ccccc1.[Br-].[Br-],0.0262,polycharged.csv
CCCCCCCCCCCCCCCCC(CSCCSCC(CCCCCCCCCCCCCCCC)[n+]1ccccc1)[n+]1ccccc1.[Br-].[Br-],0.0531,polycharged.csv
CCCCCCCCCCCCC(CSCCSCC(CCCCCCCCCCCC)[n+]1ccccc1)[n+]1ccccc1.[Br-].[Br-],0.0185,polycharged.csv
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],0.0446,polycharged.csv
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],0.0288,polycharged.csv
C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1.NCC(=O)[O-].NCC(=O)[O-],12.5,polycharged.csv
C[n+]1ccn(CCCCCCCCCCn2cc[n+](C)c2)c1.NCCCCC(N)C(=O)[O-].NCCCCC(N)C(=O)[O-],12.5,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCC[n+]2ccccc2)cc1,13.76,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCC[n+]2ccccc2)cc1,33.17,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCC[n+]2ccccc2)cc1,22.14,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCC[n+]2ccccc2)cc1,19.56,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCCCCCC[n+]2ccccc2)cc1,0.16,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCCCCCC[n+]2ccccc2)cc1,0.529,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCCCCCC[n+]2ccccc2)cc1,0.751,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCCCCCC[n+]2ccccc2)cc1,0.008,polycharged.csv
[Br-].[Br-].c1cc[n+](CC[n+]2ccccc2)cc1,18.36,polycharged.csv
[Br-].[Br-].c1cc[n+](CC[n+]2ccccc2)cc1,6.553,polycharged.csv
[Br-].[Br-].c1cc[n+](CC[n+]2ccccc2)cc1,13.22,polycharged.csv
[Br-].[Br-].c1cc[n+](CC[n+]2ccccc2)cc1,22.1,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCC[n+]2ccccc2)cc1,18.25,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCC[n+]2ccccc2)cc1,17.41,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCC[n+]2ccccc2)cc1,24.0,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCC[n+]2ccccc2)cc1,8.428,polycharged.csv
Cn1cc[n+](CCCCCCCC[n+]2ccn(C)c2)c1.N[C@@H](Cc1cnc[nH]1)C(=O)[O-].N[C@@H](Cc1cnc[nH]1)C(=O)[O-],25.7,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,1.078,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,6.979,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,26.26,polycharged.csv
[Br-].[Br-].c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,0.408,polycharged.csv
CCCCn1cc[n+](CCn2cc[n+](CCCC)c2)c1.[Br-].[Br-],0.614,polycharged.csv
CCCCCCn1cc[n+](CCn2cc[n+](CCCCCC)c2)c1.[Br-].[Br-],0.0934,polycharged.csv
Cn1cc[n+](Cn2cc[n+](C)c2)c1.[I-].[I-],6.23,polycharged.csv
Cn1cc[n+](CCn2cc[n+](C)c2)c1.[Br-].[Br-],7.47,polycharged.csv
Cn1cc[n+](CCCn2cc[n+](C)c2)c1.[Br-].[Br-],9.67,polycharged.csv
