GAE_0,GAE_1,GAE_2,GAE_3,GAE_4,GAE_5,GAE_6,GAE_7,GAE_8,GAE_9,GAE_10,GAE_11,GAE_12,GAE_13,GAE_14,GAE_15,GAE_16,GAE_17,GAE_18,GAE_19,GAE_20,GAE_21,GAE_22,GAE_23,GAE_24,GAE_25,GAE_26,GAE_27,GAE_28,GAE_29,GAE_30,GAE_31
0.23479757,-0.59652454,0.22611216,-0.35886002,0.22446178,0.9075121,0.14893529,0.08267069,-0.90437746,0.4509683,-0.7376664,-0.5020215,0.49069935,-0.16632804,0.4266605,-0.056156766,-0.5653501,-0.024211189,-0.67644656,0.2226991,-0.6608989,0.27971077,-0.46397966,-0.7066414,0.2514376,0.65989107,0.08628434,-0.43240824,-0.862661,-0.6252645,0.3412235,0.4088758
0.23479757,-0.59652454,0.22611216,-0.35886002,0.22446178,0.9075121,0.14893529,0.08267069,-0.90437746,0.4509683,-0.7376664,-0.5020215,0.49069935,-0.16632804,0.4266605,-0.056156766,-0.5653501,-0.024211189,-0.67644656,0.2226991,-0.6608989,0.27971077,-0.46397966,-0.7066414,0.2514376,0.65989107,0.08628434,-0.43240824,-0.862661,-0.6252645,0.3412235,0.4088758
0.23479757,-0.59652454,0.22611216,-0.35886002,0.22446178,0.9075121,0.14893529,0.08267069,-0.90437746,0.4509683,-0.7376664,-0.5020215,0.49069935,-0.16632804,0.4266605,-0.056156766,-0.5653501,-0.024211189,-0.67644656,0.2226991,-0.6608989,0.27971077,-0.46397966,-0.7066414,0.2514376,0.65989107,0.08628434,-0.43240824,-0.862661,-0.6252645,0.3412235,0.4088758
0.23479757,-0.59652454,0.22611216,-0.35886002,0.22446178,0.9075121,0.14893529,0.08267069,-0.90437746,0.4509683,-0.7376664,-0.5020215,0.49069935,-0.16632804,0.4266605,-0.056156766,-0.5653501,-0.024211189,-0.67644656,0.2226991,-0.6608989,0.27971077,-0.46397966,-0.7066414,0.2514376,0.65989107,0.08628434,-0.43240824,-0.862661,-0.6252645,0.3412235,0.4088758
0.23479757,-0.59652454,0.22611216,-0.35886002,0.22446178,0.9075121,0.14893529,0.08267069,-0.90437746,0.4509683,-0.7376664,-0.5020215,0.49069935,-0.16632804,0.4266605,-0.056156766,-0.5653501,-0.024211189,-0.67644656,0.2226991,-0.6608989,0.27971077,-0.46397966,-0.7066414,0.2514376,0.65989107,0.08628434,-0.43240824,-0.862661,-0.6252645,0.3412235,0.4088758
0.23479757,-0.59652454,0.22611216,-0.35886002,0.22446178,0.9075121,0.14893529,0.08267069,-0.90437746,0.4509683,-0.7376664,-0.5020215,0.49069935,-0.16632804,0.4266605,-0.056156766,-0.5653501,-0.024211189,-0.67644656,0.2226991,-0.6608989,0.27971077,-0.46397966,-0.7066414,0.2514376,0.65989107,0.08628434,-0.43240824,-0.862661,-0.6252645,0.3412235,0.4088758
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.2324046,-0.5906793,0.22719981,-0.35446745,0.22892821,0.90248436,0.14571272,0.08582757,-0.89823836,0.4540584,-0.73875535,-0.49941516,0.4874267,-0.16221888,0.4211596,-0.0555212,-0.5675083,-0.022538528,-0.67242426,0.22577085,-0.6577851,0.2805167,-0.4682447,-0.70082396,0.24641143,0.65650004,0.083510846,-0.43308175,-0.85789746,-0.6187238,0.3367761,0.41053984
0.23484042,-0.5965899,0.2261073,-0.35893425,0.22439584,0.90757143,0.14891614,0.08263599,-0.90444076,0.45093045,-0.7376635,-0.50204617,0.49073172,-0.1663926,0.4267163,-0.056156658,-0.5653148,-0.024203446,-0.67654234,0.22271326,-0.6609115,0.279716,-0.4639139,-0.7067299,0.25150034,0.65993273,0.08630979,-0.4324562,-0.8627372,-0.62535584,0.34126443,0.4088623
0.23484036,-0.59659,0.22610728,-0.35893416,0.2243959,0.90757143,0.14891636,0.082636,-0.90444076,0.45093045,-0.7376635,-0.50204617,0.49073172,-0.16639252,0.42671633,-0.056156687,-0.56531477,-0.024203552,-0.6765421,0.22271307,-0.6609116,0.27971596,-0.46391398,-0.70672977,0.2515003,0.6599328,0.08630981,-0.43245596,-0.8627371,-0.6253557,0.34126443,0.40886226
0.2348404,-0.5965899,0.22610728,-0.35893422,0.22439587,0.90757143,0.14891626,0.08263599,-0.90444076,0.45093042,-0.7376635,-0.50204617,0.49073172,-0.16639255,0.42671633,-0.056156673,-0.56531477,-0.024203502,-0.6765422,0.22271316,-0.66091156,0.27971599,-0.46391395,-0.7067298,0.25150034,0.6599328,0.0863098,-0.43245605,-0.8627372,-0.6253558,0.34126443,0.4088623
0.23475757,-0.5964628,0.22611693,-0.3587907,0.22452354,0.90745616,0.14895181,0.08270346,-0.9043175,0.4510039,-0.7376694,-0.50199807,0.4906687,-0.16626765,0.42660773,-0.05615666,-0.5653832,-0.024217747,-0.6763576,0.22268713,-0.66088635,0.27970618,-0.4640412,-0.7065586,0.25137863,0.6598518,0.08626018,-0.43236458,-0.8625898,-0.62517893,0.34118468,0.4088887
0.23475757,-0.5964628,0.22611693,-0.3587907,0.22452354,0.90745616,0.14895181,0.08270346,-0.9043175,0.4510039,-0.7376694,-0.50199807,0.4906687,-0.16626765,0.42660773,-0.05615666,-0.5653832,-0.024217747,-0.6763576,0.22268713,-0.66088635,0.27970618,-0.4640412,-0.7065586,0.25137863,0.6598518,0.08626018,-0.43236458,-0.8625898,-0.62517893,0.34118468,0.4088887
0.23475757,-0.5964628,0.22611693,-0.3587907,0.22452354,0.90745616,0.14895181,0.08270346,-0.9043175,0.4510039,-0.7376694,-0.50199807,0.4906687,-0.16626765,0.42660773,-0.05615666,-0.5653832,-0.024217747,-0.6763576,0.22268713,-0.66088635,0.27970618,-0.4640412,-0.7065586,0.25137863,0.6598518,0.08626018,-0.43236458,-0.8625898,-0.62517893,0.34118468,0.4088887
0.23478073,-0.5964973,0.22611462,-0.35883072,0.22448821,0.90748763,0.14893979,0.08268517,-0.90435076,0.45098382,-0.7376683,-0.50201094,0.4906856,-0.16630235,0.42663696,-0.056156356,-0.5653641,-0.024212748,-0.67640984,0.22269627,-0.66089225,0.27970946,-0.4640059,-0.7066061,0.2514119,0.65987396,0.08627341,-0.4323918,-0.8626308,-0.6252277,0.34120592,0.40888175
0.23478073,-0.5964973,0.22611462,-0.35883072,0.22448821,0.90748763,0.14893979,0.08268517,-0.90435076,0.45098382,-0.7376683,-0.50201094,0.4906856,-0.16630235,0.42663696,-0.056156356,-0.5653641,-0.024212748,-0.67640984,0.22269627,-0.66089225,0.27970946,-0.4640059,-0.7066061,0.2514119,0.65987396,0.08627341,-0.4323918,-0.8626308,-0.6252277,0.34120592,0.40888175
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.23399302,-0.5952288,0.22622828,-0.3574591,0.22572374,0.90634507,0.14916158,0.08335979,-0.9031079,0.4517089,-0.73774964,-0.5015203,0.49004683,-0.16510087,0.42553958,-0.05613885,-0.56601936,-0.024291173,-0.67468965,0.22255349,-0.6605871,0.2796463,-0.46523246,-0.70495373,0.2502131,0.6590751,0.085764766,-0.43161243,-0.86121553,-0.6235066,0.34038877,0.40915772
0.19194965,-0.92975664,-0.08348924,-0.25203025,0.38377333,0.91691345,0.05035723,0.21181327,-0.83503276,0.44983935,-0.6222103,-0.39491478,0.37505645,-0.076482475,0.38737613,0.08420159,-0.36613274,0.09011304,-0.6327314,-0.29647058,-0.557541,0.10101455,-0.06318257,-0.5858633,0.15704277,0.5065802,0.11939131,-0.37934336,-1.2605045,-0.633656,0.38677245,0.37857977
0.15978207,-1.1796318,-0.31568646,-0.17185302,0.50330585,0.9239203,-0.023563268,0.30869615,-0.7829768,0.44902095,-0.53562057,-0.3145662,0.2883001,-0.009050494,0.3578709,0.18947044,-0.21674575,0.17585103,-0.5998746,-0.68585736,-0.4800127,-0.0330112,0.23736653,-0.49521402,0.08619986,0.39156586,0.14420237,-0.33951014,-1.558831,-0.63988173,0.4209034,0.35586792
0.20481668,-0.8298066,0.009389677,-0.28410113,0.33596027,0.9141107,0.07992541,0.17306012,-0.8558551,0.4501668,-0.6568463,-0.42705414,0.40975907,-0.10345527,0.39917812,0.04209406,-0.4258874,0.05581785,-0.6458742,-0.14071587,-0.58855236,0.15462485,-0.18340218,-0.62212294,0.18537988,0.5525858,0.10946687,-0.39527667,-1.1411742,-0.6311656,0.3731201,0.38766444
0.19951849,-0.87096244,-0.028854597,-0.2708955,0.35564798,0.9152648,0.06775027,0.18901731,-0.8472812,0.450032,-0.64258444,-0.41382033,0.39546967,-0.09234881,0.3943185,0.059432454,-0.40128255,0.0699394,-0.64046246,-0.20485015,-0.575783,0.13255002,-0.13389997,-0.6071924,0.17371164,0.5336424,0.113553405,-0.38871592,-1.19031,-0.6321911,0.3787417,0.38392368
0.11435896,-1.5288622,-0.6407128,-0.05893401,0.671243,0.933198,-0.12685068,0.4446372,-0.70953894,0.44821507,-0.41442165,-0.20186418,0.1665591,0.0859362,0.31607082,0.33683643,-0.007932496,0.2957987,-0.55299693,-1.23113,-0.3713748,-0.22069427,0.6575263,-0.3675084,-0.013538935,0.23017678,0.17871295,-0.283291,-1.9757841,-0.6477742,0.4683248,0.32419044
0.18025233,-1.0206203,-0.16792458,-0.2228749,0.4272397,0.9194614,0.023477042,0.2470434,-0.81610334,0.4495418,-0.59072316,-0.36569712,0.3435086,-0.051961776,0.3766469,0.12248116,-0.31181023,0.12129049,-0.6207835,-0.43806574,-0.52934897,0.052277908,0.046108,-0.5528999,0.13128172,0.46475682,0.12841353,-0.3648586,-1.368987,-0.63592,0.39918375,0.37032092
0.18865043,-0.95538497,-0.10730435,-0.24380694,0.39603302,0.91763204,0.04277562,0.22174999,-0.8296938,0.44975546,-0.6133293,-0.38667387,0.3661584,-0.06956637,0.38434994,0.09499839,-0.35081095,0.09890668,-0.62936145,-0.33640763,-0.54958946,0.08726832,-0.032357033,-0.5765659,0.1497768,0.49478388,0.12193604,-0.37525794,-1.2911022,-0.63429457,0.3902731,0.3762504
0.23388818,-0.60037565,0.22272938,-0.35845968,0.22228916,0.9087782,0.1534122,0.08365579,-0.9062017,0.45454,-0.73816013,-0.5024661,0.4919573,-0.16668932,0.4304019,-0.055083048,-0.5638163,-0.02535979,-0.67555034,0.21063915,-0.665345,0.2781657,-0.4566195,-0.709327,0.25129515,0.66186714,0.08799729,-0.42923674,-0.8697983,-0.62997,0.343747,0.41001117
0.23388818,-0.60037565,0.22272938,-0.35845968,0.22228916,0.9087782,0.1534122,0.08365579,-0.9062017,0.45454,-0.73816013,-0.5024661,0.4919573,-0.16668932,0.4304019,-0.055083048,-0.5638163,-0.02535979,-0.67555034,0.21063915,-0.665345,0.2781657,-0.4566195,-0.709327,0.25129515,0.66186714,0.08799729,-0.42923674,-0.8697983,-0.62997,0.343747,0.41001117
0.23398833,-0.59997714,0.22308494,-0.35850954,0.22251098,0.9086512,0.1529391,0.08354846,-0.90601635,0.45416012,-0.73810786,-0.5024219,0.4918283,-0.16665801,0.43001395,-0.05519608,-0.5639741,-0.025238154,-0.6756546,0.21190995,-0.6648784,0.27832884,-0.45738745,-0.70905346,0.25131673,0.66166353,0.08781966,-0.42957544,-0.8690549,-0.6294842,0.34348565,0.40989023
0.23398833,-0.59997714,0.22308494,-0.35850954,0.22251098,0.9086512,0.1529391,0.08354846,-0.90601635,0.45416012,-0.73810786,-0.5024219,0.4918283,-0.16665801,0.43001395,-0.05519608,-0.5639741,-0.025238154,-0.6756546,0.21190995,-0.6648784,0.27832884,-0.45738745,-0.70905346,0.25131673,0.66166353,0.08781966,-0.42957544,-0.8690549,-0.6294842,0.34348565,0.40989023
0.23376128,-0.60088044,0.22227901,-0.35839653,0.22200817,0.9089391,0.15401144,0.08379175,-0.9064365,0.4550213,-0.73822635,-0.50252205,0.4921207,-0.166729,0.43089333,-0.054939874,-0.56361645,-0.02551386,-0.6754184,0.20902947,-0.6659361,0.27795905,-0.45564684,-0.7096733,0.25126788,0.6621251,0.088222265,-0.42880774,-0.87073994,-0.6305853,0.34407797,0.41016436
0.23376128,-0.60088044,0.22227901,-0.35839653,0.22200817,0.9089391,0.15401144,0.08379175,-0.9064365,0.4550213,-0.73822635,-0.50252205,0.4921207,-0.166729,0.43089333,-0.054939874,-0.56361645,-0.02551386,-0.6754184,0.20902947,-0.6659361,0.27795905,-0.45564684,-0.7096733,0.25126788,0.6621251,0.088222265,-0.42880774,-0.87073994,-0.6305853,0.34407797,0.41016436
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23406942,-0.5996545,0.22337276,-0.3585499,0.22269055,0.9085483,0.15255612,0.083461575,-0.90586627,0.45385256,-0.7380655,-0.5023861,0.49172387,-0.16663265,0.42969987,-0.055287585,-0.5641018,-0.025139686,-0.67573893,0.21293871,-0.66450065,0.2784609,-0.45800906,-0.7088321,0.25133416,0.6614986,0.08767586,-0.42984965,-0.86845315,-0.6290909,0.34327412,0.4097923
