UMAP_chemberta_c_14,UMAP_chemberta_a_2,UMAP_chemberta_a_19,UMAP_ecfp_c_10,UMAP_ecfp_a_4,UMAP_ecfp_a_8,UMAP_ecfp_a_9,UMAP_maccs_c_0,UMAP_maccs_c_5,UMAP_maccs_c_7,UMAP_maccs_a_1,UMAP_molecular_c_4,UMAP_molecular_c_5,UMAP_molecular_c_9,UMAP_molecular_a_7,UMAP_graph_c_1,UMAP_graph_c_4,UMAP_graph_a_5,UMAP_graph_a_7,UMAP_graph_a_8,target
-0.2648385,0.1792767,-0.014924179,-0.51152176,-1.2072077,1.9846566,-0.83103544,-0.77522695,0.90704453,-1.1310035,0.7346676,-0.25103265,-0.52719325,-0.5030737,3.2422116,-0.260277,0.007313168,-0.1869965,-2.062373,1.8655285,4.406
1.1257793,0.2919759,0.51451623,-2.1389885,-1.8396469,-0.37013265,-0.025416693,0.6343117,0.6109003,-0.23560597,0.29521918,0.8313266,-2.0741582,0.4666642,-0.1166784,-0.15859227,-1.189111,0.08254851,0.061767213,0.36446694,1.4
0.54559803,0.4810075,0.22532634,0.2202707,1.7665646,-0.6689616,0.10985722,1.089051,0.91479856,0.12012437,0.3275378,-0.5801948,-0.41585925,0.7110747,0.09641089,0.9109549,-0.8356902,0.162311,0.106967926,0.34491688,0.955
0.3096393,0.19039607,1.1560726,0.5402571,0.27190644,-0.31937692,-0.526434,1.1804632,0.94363755,0.18980901,0.61910594,-0.030580802,2.8033612,1.0495423,3.0109904,-0.48215574,-0.9856016,-0.6028912,0.3631938,-1.5518612,0.012
-0.5010548,0.2542707,-0.08654848,0.42478302,0.63467425,-0.2645728,0.23580022,-1.0822707,0.84965456,-0.34154183,-2.0933554,-0.0076522045,1.2830988,0.7975148,-0.15660696,0.33357307,1.2594596,-1.2758777,-1.507753,-0.063458644,0.75
-0.4485833,-0.036480427,0.0617395,0.41476014,0.5308344,-0.029460093,0.24079457,-1.074882,0.8375041,-0.36760065,-2.1007857,-0.21811725,0.3707519,-0.2910722,-0.15534993,0.3450874,1.259658,-1.2702516,-1.5056973,-0.06740027,10.84
-0.15554291,1.5001705,2.7226262,-0.14571102,-0.8231849,1.3495008,-0.28032297,-0.42493019,0.6057491,0.48580924,-1.2857099,0.8211626,-0.71653235,-0.5783579,-0.2560189,1.7887864,-0.35025075,1.361498,0.44051686,0.49432147,0.02054
-0.037926733,3.328557,-0.46282315,-0.71600723,0.0868397,0.3189302,4.9628563,-0.9189943,0.77980304,-0.607904,-1.589172,-0.15480424,-0.010313723,0.027375288,-0.058109287,1.6701639,-0.9792522,0.713555,0.6173277,1.9215806,1.87e-05
0.97962844,-0.36582148,2.0887623,-0.53010684,-2.392823,1.3527238,-0.6696145,-0.6794206,-0.1384693,0.6700059,0.55942017,1.1115812,-0.7585681,-0.54732156,-0.06426112,0.40013155,0.48508537,-0.74372196,0.27680826,-1.6090845,0.01107
0.6903052,-2.7297037,0.024491476,0.62959033,0.18808343,-1.4153372,0.055960815,-1.3664011,-0.11934822,1.4467589,0.4371988,-0.85411745,-0.15954147,-1.840058,-0.15781558,-0.08246142,0.100451946,0.3057891,-0.0030318918,0.25610024,0.0001
-0.052387197,0.453439,0.43002146,-0.41472632,-1.1514666,0.72584796,-0.39967123,0.13536695,-1.5041634,-2.7278907,0.31448445,0.4535079,-0.13745892,-0.19067898,0.017447302,-0.27727285,-1.0955684,0.10634421,0.12706225,0.32635742,3e-05
0.011517927,0.17078014,1.252179,-0.34061575,-0.11315228,1.1931013,-1.0510641,1.0759474,0.045744255,-0.6280989,-2.1247172,-0.015564056,0.52265024,-0.28503165,-0.27113938,-0.2656962,-0.102482796,-1.3510041,-1.5213854,-0.04720107,0.183
0.22840068,0.1653434,-0.87072355,0.59957284,0.967673,-1.0934517,0.9513054,1.2274802,0.9705173,0.19839053,0.61361015,0.7635693,0.9400969,-0.8146001,-0.1487761,-0.46350086,-0.9699554,-0.6002634,0.37103307,-1.5539019,0.004188
-0.9268379,1.1155456,-0.010351487,0.8892071,-0.109139055,-0.73145926,-0.4233298,1.2584736,0.99019897,0.23404221,0.3368482,-1.1500357,-1.6959339,-2.204151,-0.20066404,-0.6056233,-1.1335454,0.19612047,0.095564246,0.3660939,0.02427
-0.8518522,0.0019175243,-0.10546421,0.22730382,0.33805153,0.27913564,-0.011813652,0.4953346,-0.67695373,0.055532534,-0.76090753,0.385867,0.19511558,2.4969692,-0.037898444,-0.500412,0.054777,0.65089005,0.06728225,-0.7283311,0.000325
0.34589216,0.1605771,0.08369206,0.22928935,0.074241586,-0.35153005,0.12156469,1.1368299,0.9216713,0.11061937,0.40115777,-0.13855004,0.9162656,-0.008974902,-0.25198653,-1.3513304,1.8323345,1.7937552,2.148427,0.40031362,0.00891
-2.4745255,-2.5066812,-0.04189058,-0.3672941,0.15637982,-1.4467986,0.3315793,-0.406099,0.28550285,2.8975353,0.45149237,0.18121444,0.04638684,0.71773523,-0.055689238,-0.78694504,-0.57680976,0.27911395,0.027525704,0.23906972,0.099
-0.20088491,0.06940442,-0.30605298,-0.54914963,-0.45328832,1.6437427,0.23633036,0.20875734,0.014564007,-0.05424742,-1.4190291,1.0425138,1.1793226,-0.3843533,3.1010177,1.7668935,-0.15950355,-0.63813585,-1.8802298,-0.54095656,0.638
1.1223023,-0.03827329,-0.18528335,0.02722388,-1.2397739,2.3919172,-0.9661671,0.091769636,-0.33108482,-1.7870675,0.7260349,-1.1622559,0.5955562,0.4357545,3.5916855,0.79230785,0.9533459,-0.19659996,-2.0582137,1.8557832,2.2
-0.32359445,2.6512563,-0.7436185,3.2353208,-0.44186583,-0.8407402,0.31037787,1.251278,0.9902762,0.23306674,0.3186801,-1.145948,-1.6972729,-2.205798,-0.10561436,-0.6102364,-1.141809,0.14319016,0.08953006,0.34106693,0.0642
0.93185055,-0.23706894,0.5065013,-0.4410153,-2.0602865,1.2505648,-0.67268664,0.3609874,-1.6224802,2.632445,-1.2805791,0.832215,-2.0725174,0.4792032,0.12006031,1.404918,-1.4375471,1.3523713,0.43214867,0.50141335,7.0
0.9575105,0.48179454,0.3752385,0.11229674,-0.81016326,0.65402967,-0.33460945,-1.5441016,-1.1010802,-1.1838058,0.33618286,0.7715925,0.9495852,-0.80712676,0.1450759,0.4556566,-2.8418057,0.17197007,0.08153586,0.37028018,0.149
-1.6317902,-0.45228037,-0.33402184,-2.02983,-0.7501478,1.3096533,-0.43982032,-0.33993545,1.3238055,-0.2130382,-0.6429337,-0.28598464,-0.5212095,-0.54336566,-0.05126763,0.010784112,0.011373905,-1.7185836,1.8503397,1.065984,0.2187
0.0051893257,-0.24684232,0.6617926,-0.91090053,-0.829943,1.1576514,-0.53925145,-1.0912303,0.84738797,-0.36008686,0.42958304,0.931599,0.7352597,1.0102584,-0.14049421,-0.73324275,0.10542118,0.28073826,0.10898048,0.30546296,3.5098
-0.26605213,-0.13711512,0.07266446,0.3495702,0.52262235,-0.0017335734,0.24993871,-0.60768116,-0.08658353,1.3234924,-2.1181948,-0.04375924,0.5683694,-0.7877628,-0.10070271,-0.019300329,0.36926255,-1.3125079,-1.4952555,-0.035379697,0.0028
-0.059235953,-2.4999273,-0.041577928,0.06995067,0.15175419,-1.4527638,0.34470662,-0.50275,0.012208536,1.352244,0.4504536,-0.043518484,0.5760967,-0.78779006,-0.06302177,-1.1101614,0.40160868,0.3419673,0.047343493,0.2827747,0.1
-0.20371835,-0.09648986,0.037073992,-0.55249274,-0.8178089,1.3638568,-0.24452524,0.211528,0.028424049,-0.05719557,-1.2829059,1.039066,1.1795385,-0.38604826,-0.11217894,1.7670208,-0.16624513,-0.5932635,-1.9661934,-0.5473278,0.1
0.40232247,0.36512482,0.14486812,0.2578783,2.3537035,-1.2056257,0.28300208,1.1051801,0.919642,0.13122274,0.3139829,0.07087875,-0.27308923,0.36437908,-0.15668707,0.9104273,-0.8176311,0.16590016,0.10591447,0.36100498,0.1
0.31278053,-1.194836,-0.37597692,0.07699422,0.17390299,0.98406905,-1.2901874,0.35550597,-1.6180272,2.6220496,0.4427525,0.8401089,-2.062035,0.48198688,-0.10690505,1.4118202,-1.4353936,0.29840636,0.0770472,0.25692883,57.25
-0.77465975,-2.0249298,0.027241863,0.6127211,0.21174909,-1.4070346,0.44060963,-1.3747358,0.8620733,-1.8413585,0.45092234,1.3808103,0.04646532,-2.0703542,-0.269088,-1.4960309,-1.0999254,0.381348,-0.0862832,0.1966843,0.01811
1.0843694,0.3875098,0.47710058,-0.5630306,-1.670352,0.76936346,-0.48181638,1.1287838,-0.2797624,0.07114375,0.3054362,0.67555785,-2.1685991,-0.9660656,-0.016037336,-0.15480585,-1.3637362,0.1241926,0.093014,0.34888643,10.0
-0.47160077,-0.011260352,0.2568828,0.5827252,0.809608,-0.9995156,0.55274475,1.164807,0.88607764,0.14345989,0.4645137,-1.949611,2.1303484,-0.35309592,-0.039981507,0.3477782,-0.8891771,0.3665807,0.07269785,0.28558525,0.022
-1.7745945,1.5333536,2.756431,2.1996787,0.42001343,-0.7561095,-1.0912911,-0.3878577,-0.115491785,0.1610164,2.4833488,-0.7597447,1.1083235,-0.726499,0.03814763,-1.5569209,-0.73316467,2.4986467,-1.7508187,1.5349542,0.3
0.71060675,-2.2847524,-0.031320646,1.9569174,0.42842525,-0.9510778,-0.36867768,1.7185307,-0.6730286,0.2663191,0.44717953,1.07313,-0.6688876,0.21994182,-0.009196664,-0.86884034,0.12228572,0.38808548,0.0480664,0.28541973,0.179
-0.15102509,-0.26156408,-0.72798884,-0.1388352,-0.38588497,1.0687722,-0.5742496,-0.42451957,0.6061798,0.48624966,-1.2833967,-0.20355093,-0.4704466,-0.52632326,-0.2486043,1.7928325,-0.34659722,2.1262467,-0.657781,-0.26845407,0.0172
-0.24168357,0.3695171,0.15556434,-0.44925717,-0.45077866,-0.3138771,-1.3095261,0.18035993,0.043091316,-0.07999423,0.42677128,0.37124673,0.19503218,2.4909494,-0.09335572,1.7588055,-0.16447471,-1.0942949,0.38734314,-0.4544181,0.1
-0.4161899,0.42890376,-1.4293917,0.5343116,0.0005217977,-0.01291382,0.49969733,1.1727258,0.8956549,0.19396353,0.40977448,-1.9578462,2.1161423,-0.3500372,-0.17193057,0.35254586,-0.89282465,1.7961236,2.163452,0.38771388,5.12
-0.49194705,0.061664704,-0.2393695,0.008313815,-0.41572335,1.6779772,0.30956095,-0.03270745,-0.16947426,-0.27011883,-1.4260793,0.15039642,1.1793766,0.1114355,-0.1818442,0.18366821,0.0027536082,-0.6280871,-1.8979107,-0.5553683,1.649737711
-0.25781715,0.21481556,-0.020571496,-0.44332796,-1.1848944,2.058782,-0.854977,-0.84002465,0.67783195,-0.97870314,0.728272,-0.03537427,-0.14501303,0.12127163,-0.5773932,-0.2817895,-0.026051715,-0.2007533,-2.0814178,1.8573806,18.3
-0.94054496,-1.6473312,-0.03601452,0.0632091,0.23512535,-1.5964876,0.6775832,-0.4982008,0.018659633,1.3465748,0.46294582,-2.1229086,-0.37795058,-0.36510825,-0.05348103,-1.4710517,-0.39608178,0.35197476,0.03368607,0.28536758,0.015
-0.97828007,0.36784533,-0.3455185,0.8153141,0.14881349,-0.35884064,0.7781387,1.2118797,0.9730004,0.23467788,0.58536583,2.208632,-0.29359883,1.4517049,-0.13976973,-0.6091749,-1.1347594,-0.61664355,0.40279013,-1.5702004,0.1
2.954766,-0.9006421,-0.23912577,-1.5969169,-0.13882765,-1.6896898,0.121852994,0.2072572,0.06085331,-0.09953774,-2.0976622,0.36481234,0.22814643,2.4901783,-0.04166937,2.5003326,0.012719246,-1.3250818,-1.5490121,-0.056248624,0.1
-0.57854235,-1.4065982,-0.094848156,-0.5772434,0.29407543,-1.5644298,0.8507891,1.7823079,-0.75583005,-1.3031586,0.4613838,1.3862467,0.037933875,-2.073074,-0.31933022,-0.15397517,1.0446543,0.40263066,-0.06771301,0.2002142,0.00532
-1.3229934,0.31443146,0.17888597,-0.76990336,0.08112445,-0.35131705,0.18947567,0.25731322,0.04918114,-0.06653782,0.45054078,0.36589986,0.18389681,2.4882078,0.33949855,2.5134718,0.0009588597,1.7141266,2.1173863,0.38435754,0.00578
-0.7844013,-2.5828748,-0.013477502,-1.0276636,0.17031921,-1.384514,0.092394456,-1.4483719,0.43110505,-0.4135437,0.4581833,-0.18519916,0.08735741,-0.04280647,-0.33643308,0.77439225,0.7175846,0.30060396,0.060624674,0.2702736,0.0438
-1.8509814,0.4681297,-0.40656582,-1.0852029,0.10080239,-0.4019902,0.72593164,0.5999281,-0.07407154,-0.4610126,0.56621724,-0.38416973,0.2172739,-0.22198778,-0.0291258,0.57555926,0.12752548,-0.7796094,0.31367123,-1.5707883,0.03
1.7166613,-3.7687693,-0.42758211,0.22428001,0.3772557,-0.22553985,-0.98661584,-0.060936913,0.5037651,1.96783,0.7343731,-0.39623612,0.2630768,-0.25536144,-0.14747924,-0.5208401,-0.124264024,-1.4705871,0.6871,0.951229,0.08957
1.0100937,-0.23954609,0.66033995,-0.004583943,-1.0016599,1.1791729,-0.50770515,-1.531192,-1.0822991,-1.1834852,0.45623046,-1.15341,-1.6825384,-2.190018,-0.256431,0.45464692,-2.8539147,0.37662753,0.0937996,0.29510716,68.77
-0.31118363,0.18590446,1.16888,3.228704,0.28332132,-0.32690388,-0.5112673,1.258098,1.0006138,0.23502536,0.5978793,2.2021313,-0.29028708,1.4570048,-0.14557168,-0.6193615,-1.1310282,-0.59772795,0.38259548,-1.5759126,0.1
1.1469674,-0.20934884,0.6268994,-0.4774553,-1.3547356,1.2151209,-0.563944,0.22818802,1.1529979,0.1193561,0.44207394,-0.8554877,-0.15819368,-1.8413699,-0.15554157,-0.24467714,0.3405456,0.2717777,0.0143307,0.25780934,0.06
-0.04166001,-0.19604845,0.6249057,-0.8053898,-1.9538914,0.5445258,-0.38754898,-0.8017083,1.0392354,-1.215612,0.4665766,-1.4937825,1.0509961,0.9668438,3.1041284,-0.03433881,-0.2599325,0.40180236,-0.007926988,0.2616881,33.17
-0.10408542,0.23694618,0.79512346,0.22297311,0.44677636,1.0323801,-0.89791477,0.35434192,-1.630888,2.60255,-2.1182275,0.83933514,-2.0643125,0.47688428,-0.10881261,1.4079741,-1.4387332,-1.3434604,-1.5257627,-0.00464473,3.81
0.09013683,-2.2559164,-0.042101458,-1.6401149,0.5122587,-0.8411656,-0.550246,-0.5533769,-0.072381236,1.3873172,0.46003482,-0.04055767,0.57335234,-0.79061586,-0.046965137,-0.7147788,0.22063921,0.35602537,0.05649425,0.31472456,0.2
0.39764974,-0.2711088,-1.9843124,0.09554802,0.51780725,0.66141087,-1.3471385,0.35095856,-1.6366183,2.6086264,-0.7648273,0.8316934,-2.070462,0.4816669,-0.11593275,1.4117603,-1.4381042,0.18980138,0.6207875,0.5479528,0.1
0.84016824,0.17513682,-0.36025912,0.23607059,0.31838125,1.5190904,-1.0508775,0.9425374,0.11036516,-0.62777233,0.56025493,-0.29302615,0.4996826,-0.39480826,0.009870935,-1.040916,0.3912478,-0.6858627,0.27882692,-1.5558978,0.0197
-0.9451833,0.7277102,0.22965854,-1.7202353,-0.06366382,-0.75713825,-0.85664564,0.98190975,-0.1082171,0.19568972,0.3261129,-0.5560354,-0.17877571,-1.6753049,-0.13432665,-0.51300085,1.9851792,0.09995399,0.077320814,0.37619254,8.581
0.29912338,0.21854413,-0.6841339,0.5994046,0.8296502,-1.1733385,1.1369121,1.2428527,0.9774238,0.21982573,0.62306917,0.77352357,0.95268273,-0.801301,0.31419817,-0.47010875,-0.9773512,-0.60001194,0.37543386,-1.5985845,0.00357
-1.1406698,-0.26612204,-1.4512972,-0.64454406,1.4204848,-0.3787433,0.05121804,-1.3385,0.5853781,-0.53021663,0.5558434,1.0292957,1.1786071,-0.3927339,-0.14136457,0.0058247065,-0.52154666,-0.68440807,0.3390751,-1.5542723,0.00511
0.357989,0.077172086,0.11053388,0.28021765,-0.45087776,-0.267088,-0.7245011,1.1723478,0.9346638,0.23109289,0.40993252,-1.9451984,2.1311545,-0.36206517,-0.17505881,-1.3242009,1.8006204,-1.1172922,0.3900589,-0.433752,1.995
0.6491982,-0.46759325,-0.0071487147,0.40252778,0.6397498,-1.0801781,0.6399806,0.1427464,-0.45498142,0.95884234,0.45620382,-0.79444915,-0.7939925,-0.98816735,0.12585272,-0.34251213,1.1588722,0.263481,0.10282322,0.2778704,0.1
1.0339265,-0.23753868,0.65186155,-0.036899086,-1.1187373,1.1873593,-0.5335244,-1.538766,-1.0874165,-1.1626579,0.4383026,-1.1544929,-1.6961414,-2.2043862,-0.25385314,0.45084584,-2.8429213,0.39574277,0.10701789,0.29870752,32.1
-0.76094884,0.399788,-0.36752295,0.685714,0.14535916,-0.3632276,0.7825841,-1.3592007,-0.11582452,1.4451653,0.5646151,1.0213354,-1.2502779,0.045704722,-0.71357286,-1.999729,-1.2324312,-0.7430966,0.30289826,-1.5935582,3.262
-0.04360317,-0.3035401,-1.9927738,-0.67863107,0.67850983,-0.8298525,-0.4539711,-0.31034553,0.35180217,-1.430442,0.45184085,-0.3303331,0.33940026,-0.45368034,0.039302096,0.8072889,-0.07312584,1.7654997,2.1658235,0.37755525,0.3
-1.5395461,-2.2728028,-0.035768244,0.21749063,0.45548612,-0.91561574,-0.42485785,1.8410797,-0.43519223,0.058310784,0.45848122,-0.011989004,1.2873609,0.80167097,0.54964405,-0.12757725,2.372253,0.40706766,0.047026753,0.2987546,0.088
-0.70780504,-0.54260194,-0.052653007,0.6967573,0.5409361,-1.1622627,0.770741,-1.3646891,-0.12515458,1.4305911,0.44750124,-0.07785877,-0.14264862,0.10447411,-0.011072658,1.1361055,0.13252346,0.2843608,0.09831635,0.2955556,0.007
-1.3047419,0.26275426,0.14528902,-0.83093673,0.10199492,-0.34477004,0.17627113,0.23383024,0.03069273,-0.036625553,0.41554824,1.429233,0.13864028,-0.5628088,0.67003834,2.5189676,0.024225282,1.7295408,2.1504068,0.3743749,0.1
-3.2898161,0.41186324,0.2259976,0.32439354,-1.0184333,0.7673516,-1.5867045,2.7004633,-0.13227114,0.2916587,0.42531973,-1.6489941,1.1943065,-1.176627,3.0985146,-0.6370826,2.0267441,1.7685577,2.1641738,0.36043027,0.00575
0.3428824,0.16003482,0.083329536,0.24491303,0.072442256,-0.35161313,0.11981848,1.1854268,0.91469496,0.18537493,0.41409633,-0.13979414,0.9091077,-0.005099588,-0.041934945,-1.3089473,1.8296976,1.7654856,2.1554608,0.38352063,0.00462
1.4365121,-0.9142597,-0.23983584,0.2882082,-0.1558789,-1.679387,0.13061368,1.1473567,0.9500268,0.17952295,-2.1309533,-0.1244463,0.8754226,-0.012538826,-0.12774988,-1.3095231,1.7931461,-1.3118424,-1.5316333,-0.03412565,0.006546
-0.9335478,0.024887979,0.26737767,0.06732589,0.8953282,-0.96642613,0.52254164,-0.48546466,0.035955153,1.3315468,0.46732387,-2.1188304,-0.3759699,-0.37109563,-0.056029867,-1.4702896,-0.39536655,0.361833,0.021756405,0.28580904,0.0042
1.0167727,-1.0021163,-0.12297564,-0.44588378,-0.16573873,1.0257092,-1.0344833,1.1430457,-0.28320473,0.08782372,0.4244005,-0.4089944,-0.42427894,-0.007860563,0.11872669,-0.15451983,-1.3627146,0.25069898,0.017777074,0.23845227,37.86
1.334008,-2.2596052,-0.040459562,2.0599926,0.50827384,-0.84130573,-0.54311955,-0.50941217,-0.00020065332,1.3594794,0.46031222,-2.0850737,-0.35772243,-0.41363573,-0.055108424,-0.7150978,0.22164325,0.35247573,0.06626197,0.31115562,0.2
-2.112277,1.6542195,-0.03388263,0.09273701,-0.31765297,0.010370994,2.8359234,2.695986,-0.13846405,0.2980157,0.31382498,-1.6299435,-0.50273407,-1.1392887,-0.05899229,-1.2641903,-1.8032112,0.15615727,0.0997428,0.35458645,0.16
-0.101485595,0.41186437,0.22598723,1.8537316,-1.0184474,0.7673323,-1.5866358,1.8409574,-0.43375915,0.056725264,0.44447753,-0.20754866,0.082293406,-0.013261496,3.2173781,0.070534684,1.6634498,1.7858706,2.136309,0.42183745,0.5
1.4389912,-0.934076,-0.27275693,0.29023817,-0.14775693,-1.684605,0.10865996,1.1330924,0.9113976,0.15605655,-2.1318812,-0.1331376,0.87801003,-0.003027721,-0.11143019,-1.3103681,1.7974558,-1.3240231,-1.5145347,-0.0032754072,0.005259
-0.23040129,0.78462285,-4.3248687,-0.25397143,-0.7425085,1.3143529,-0.4411489,0.20063853,-0.008045952,-0.058648575,-0.6492992,-0.29407936,-0.5273524,-0.53647107,-0.05011148,-0.19761191,-0.012962005,0.8199718,0.45428383,1.1154119,0.0732
-1.2942151,0.27445093,0.15220006,-0.83041734,0.10351812,-0.34391624,0.1797235,0.23449981,0.050307143,-0.09139495,0.4304575,0.35841575,0.19805813,2.501463,-0.023729302,2.4970014,0.0016012151,1.7355058,2.1421218,0.37745792,8e-05
1.1651844,0.3150443,0.07590332,0.04050434,2.906464,0.015590031,0.23700234,0.0948579,-0.32819566,-1.7855221,0.45181033,-1.6438433,1.1994312,-1.1712451,-0.086004384,-0.8760462,1.5752603,1.3161249,-0.7581381,2.0063214,5.68
2.9653437,0.54660636,-1.4292338,-1.6127905,0.020274632,0.010334839,0.5006512,0.24151343,0.023672571,-0.058480512,0.4425207,0.3696367,0.17286453,2.4963126,0.11853393,2.5257378,0.019039545,1.7245188,2.158406,0.368381,0.00322
-0.41073018,0.60060316,0.2195039,-0.036711175,1.9831197,-0.8671779,0.040593866,-2.2042336,-0.14057034,-0.56070024,0.31292415,-0.25255638,-0.8946187,0.8622235,-0.117831886,-1.1835911,0.72285354,0.09054342,0.06249716,0.37244487,0.5
0.7855147,-0.37186742,2.558916,0.065657094,-0.545361,1.1819768,-0.6609869,1.2255803,0.9121914,0.18028502,0.5851698,-1.9429221,2.1263916,-0.36533907,-0.19699174,0.3496028,-0.89008695,-0.6667886,0.29268822,-1.5770644,0.787
0.1784152,0.04058366,-1.0399251,0.6454223,1.0576391,-1.1597583,0.8892989,1.178984,0.9360265,0.18880694,0.61153376,-0.023978202,2.8050532,1.0436302,-0.09849548,-0.47878346,-0.9696235,-0.54615134,0.3745009,-1.5372677,7.015
-0.478264,0.15174235,-0.3764899,0.34273076,0.32792825,1.5109967,-1.0593683,1.2557808,0.9368391,0.22360623,0.5917867,-0.26471245,-0.906594,0.85060894,-0.11016868,-1.0694176,-0.46651265,-0.793436,0.29404008,-1.6211408,0.5
-1.1888674,0.02171271,-0.048963297,-0.98559767,-0.04720757,-0.2625036,0.2671946,0.22791351,0.025450625,-0.070002116,0.44961095,0.3682575,0.204721,2.4836679,-0.027535303,2.5179794,0.006248235,1.7533885,2.1368544,0.3740822,0.00426
0.8072386,0.10760702,-0.38197,0.14458333,0.38560015,1.4387109,-1.1428045,1.1635302,0.89342576,0.18472984,0.5916439,-1.9365453,2.1335397,-0.36440718,-0.04977506,0.36129323,-0.8962803,-0.6750511,0.282293,-1.5708692,1.0
-0.040218413,-0.120826066,-0.49049172,0.24206898,-0.76856405,1.2965649,-0.43660292,0.3333246,-1.6296036,2.6363251,-0.6521101,0.8192254,-2.0704257,0.49171603,-0.71537995,1.4136631,-1.4534796,0.8874452,0.5088113,1.1318219,23.11
-0.41187245,0.18151361,1.1632084,0.5346572,0.29194587,-0.3196626,-0.5140936,1.1705978,0.8966941,0.19158675,0.59556395,-1.9454032,2.1198342,-0.3518534,-0.20988281,0.3564528,-0.89324135,-0.6785439,0.31368247,-1.5922352,6.076
-0.57869893,-0.6276584,-0.116329096,-0.5731951,0.5213173,-1.3114945,0.9393218,1.7838485,-0.7553533,-1.3055955,0.4560924,-0.18533054,0.088181555,-0.043124158,-0.2962168,-0.15871324,1.0444177,0.29467925,-0.0161414,0.20283577,0.00379
-2.4807312,-0.21133706,0.123022445,-0.36562708,0.47818616,0.4804322,4.8377066,-0.4062734,0.2853073,2.897638,2.484271,-2.1772223,1.7948087,-1.09286,-0.18598859,-0.78705883,-0.5767036,2.4752,-1.7687049,1.5335475,0.108
1.4470954,0.33404627,0.15584925,0.29744935,-0.46853697,-0.3058147,-1.2836409,1.1572856,0.9294634,0.10620133,0.4097988,-0.13842131,0.8404132,0.011381996,-0.117604055,-1.3361521,1.8224292,-1.102198,0.391484,-0.44560248,0.0127
-2.114208,0.9315098,0.13025822,0.053179733,-0.05894841,-0.7469342,-0.7160251,0.9464846,-0.13906433,0.23219839,0.3160294,-0.13439134,0.5599868,-0.6122998,-0.02707851,0.12618847,0.0605859,0.1271132,0.09048854,0.35196766,0.00218
-0.934543,1.141076,-0.031984586,0.91676015,-0.16533995,-0.73222107,-0.27758837,1.2398205,0.9852898,0.22722366,0.30506435,2.2059934,-0.3077995,1.4515086,-0.7120527,-0.6218322,-1.1265011,0.09129904,0.12332743,0.33643714,0.1
-0.22362635,0.01780601,-0.25955012,-0.4613725,-0.25825685,1.847709,0.6543851,-0.840439,0.6453547,-0.95000535,-1.4379601,-0.21899602,0.12594385,0.0038587318,-0.5800869,-0.22371778,-0.018889135,0.75664973,0.6357663,0.27109292,6.14
0.011432111,1.7732975,-0.0025595145,1.1844255,1.3667192,-0.105169274,-0.060995813,-1.4406567,0.43887526,-0.40698853,0.44331688,1.0367891,1.1789358,-0.390507,0.6746805,-0.038493928,0.13512626,0.34583026,-0.052434716,0.23343606,0.1
-1.1883844,0.033117484,-0.040618528,-1.0004879,-0.04783634,-0.26242954,0.2677243,0.23872626,0.015712032,-0.040919714,0.4140006,1.4315803,0.13633005,-0.5605573,-0.03422516,2.5260775,0.032082386,1.7438163,2.1376224,0.39337078,0.1
0.60551953,-0.44453472,0.92585045,0.20207919,-0.35652557,-0.68577486,0.5632731,1.1735499,0.9288686,0.17594475,0.25920272,-0.040424533,2.8048863,1.0548799,0.105408564,0.9086431,-0.8213939,-0.5076519,-0.91767323,1.8389579,0.933
0.5076127,-0.22912003,0.6996669,0.4918371,0.716514,0.49231324,-1.0982121,-1.5608215,-0.12776688,-0.25996056,0.4603352,-1.3015764,-0.26231837,0.39432463,0.047595076,0.15996462,0.3177211,-0.55149585,-0.52982163,-0.44927323,0.02694
0.637024,0.026121898,-0.02493195,0.52041173,-0.02674459,-0.288063,0.22842197,1.1874115,0.9149361,0.18142053,0.40517804,-0.1427356,0.9072841,-0.01984812,-0.12121041,-1.2912587,1.7984924,1.7930298,2.1412668,0.40852523,0.007236
0.6733904,-0.26159823,-0.7279804,0.6276982,-0.3859317,1.0687321,-0.5742678,-0.7526304,-0.021801574,0.76670176,-1.2782133,-0.2941152,0.5009,-0.3959339,-0.010360953,-0.54629105,1.4189848,2.1341228,-0.65085155,-0.26228827,0.237
0.65439314,-0.031847943,-0.27445772,0.6257866,-0.26963907,1.8371649,0.6325148,-0.75192016,-0.02458721,0.76464283,-1.4203055,-0.2969442,0.50366,-0.3986278,0.01847663,-0.5463393,1.4193201,0.7735932,0.6507228,0.28434467,0.219
0.89606696,1.804349,-0.0018004344,0.45931986,1.3636785,-0.15961121,-0.03611233,-0.21062583,-0.11922913,0.17364846,0.44918182,0.01053661,-0.3102438,0.19351107,-0.044064026,-0.011827011,-0.43319383,0.3457423,0.03056199,0.292859,0.00118
-0.43557307,-1.6992142,-0.65322155,-0.040144835,0.6445316,0.52505106,-1.2652516,-0.32438117,-0.25989386,0.51347196,0.43749017,0.92670393,-1.2276568,0.2917231,-0.5801642,-0.2624438,0.32060555,0.26893777,0.14708482,0.27884042,1.82
0.6372059,0.08933483,0.13505216,0.5109726,-0.45258856,-0.2678538,-0.7841013,1.1746895,0.88881165,0.12328144,0.40001512,-1.9489335,2.133123,-0.35929745,-0.14292829,-1.337488,1.8086531,-1.1178834,0.4060121,-0.42609358,0.0125
